번호,label,text,category
813,spam,"(광고) ""【 신한. SOL금융 】에서 고객의 안정된 미래를 함께 만들겠습니다.""  사회적 재난시기에 생계와 국가적 안정된 경제를 위해 정부에서 6월한정 진행되는 긴급지원 대출상품입니다.  [상품요약] 실직이나 시기적으로 불안정한 일자리 수급으로 소득이 일정하지 못한 고객님들을 위한 상품입니다.   -대출한도 : 2천만원 ~ 최대 8천만원 -대출금리 : 연 3.76% ~ 8.12% -대출기간 : 3년 ~ 5년 (최대 120개월까지 연장가능) -상환방법 :원금자유상환 및 원리금 균등상환  [ 대 상 ]  -만19세이상 누구나 -소득증빙 없이도 신청가능 -경영에 어려움을 겪고 계신 영세 자영업자 -4대보험 미가입자 직업 무관으로 주부, 학생 가능 ※단, 이미 신용불량이시거나 연체기록보유자는 진행이 어려우십니다.  [신청 접수] ☎02-6406-1454 상담시간: 오전9시 ~ 오후 6시 해당번호로 ARS음성에 따라  연락처를 남겨주시면 상담사와 연결이 가능합니다.  무료거부 0808817403",sns 스팸
814,spam,"(광고) 안녕하세요. 취업준비생 여러분! 브리지텍 인사팀 노윤호대리 입니다. 9월 한달간 아래 내용과 같이 공개채 용 하오니 많은 신청 바랍니다.  【채용 공고】 *모집 : 외근직(주거지 인근 시/도) *업무 분야 : 고객사 관리 *고용 형태 : 정규직 *모집 인원 : 3명(충원시 마감)   【근무 조건】 *기간 : 1년 이상 *요일 : 주 5일 (주말,공휴일 휴무) *근무시간 : 09:00 ~ 18:00  【지원 자격】 남녀 무관 하며 만 19세이상 고졸 대상  〈접수방법〉 *채용담당 : 노윤호(인사대리) *카카오톡 : y3765  위 연락처로 연락주시면 면접시  세부 안내 사항 도움 드리겠습니다.  ( 신청자가 많으니 빠른신청 바랍니다.)  무료거부0808553877 ",sns 스팸
815,spam,"(광고)""고객님에 희망찬 미래에  「우리금융」이 함께 동행하겠습니다.""   전 국민이 힘든시기, 정부협약으로  우리WON에서 독자적으로 진행하는 서민금융상품  6월한정 내에 신청이 가능합니다.     [ 상품 내용 ]  - 한도 : 1000만원 ~ 1억원   - 금리 : 2.87% ~ 7.36%   - 상환방법 : 원금균등상환 (중도상환 수수료 없이 매월 추가 원금 상환 가능)  - 기간 : 1년 부터 최대 10년 만기    [ 조건 대상 ] - 기존고객 및 신규 이용 대상 - 만20세 이상 대한민국 국민 누구나 가능 (소득증빙 여부 상관없음) - 4대보험 미가입자(무직 및 현금소득 수령자,일용직)도 가능 - 최근 다른 대출 진행 결과에 관계없이(부결, 승인)신청 가능    [신청기간]  ☎02-2291-0472 마감: 6월30일까지 상담: 오전9:30 ~ 오후6:00 ※ 신청자가 많으니 빠른신청 바랍니다.    [신청방법]  - 본 문자수신번호로 전화 하셔서 1번누르시면 신청이 완료 됩니다.  ※신청자가 많아 상담이 지연될수 있습니다. 양해부탁드립니다.   ※수신을 희망하지 않으실 경우에는 아래 번호로 수신거부 가능합니다. ※가조회만으로 심사하여 고객님의 신용등급에 변동사항이 없음을 알려드립니다.  무료거부 0808887886",sns 스팸
816,ham,와 성장소설이 출간됐어!,
817,ham,레알? 어떤 내용이야?,
818,ham,조선 시대를 배경으로 한 소녀의 이야기래,
819,ham,조선 시대라니! 흥미로워 보이는데,
820,ham,그래! 이 소녀가 파발꾼이 되는 이야기야,
821,ham,파발꾼? 그게 ㅁㅇ?,
822,ham,파발꾼은 비밀문서를 전하는 사람이야,
823,ham,와 레게노다! 그럼 어떤 모험을 하는 거야?,
824,ham,이 소녀가 아버지를 대신해 비밀문서를 전하러 가는데 여러 고난을 겪는 이야기야,
825,ham,와  대단한 여행이네,
826,ham,맞아! 그리고 그 여행을 통해 소녀가 성장하게 되는 거야,
827,ham,성장소설이라니 감동적인 이야기일 것 같아,
828,ham,응! 감동과 용기가 가득한 이야기야,
829,ham,이 소설은 어디서 볼 수 있어?,
830,ham,보림 출판사에서 출간됐어,
831,ham,알겠어! 꼭 읽어봐야겠다,
832,ham,와! 이번에 큰그림이 공연을 한다는데 꼭 가야지!,
833,ham,오! 어디서 공연을 하려나?,
834,ham,"12곳을 순회한다고 하는데, 우리 동네도 있을까?",
835,ham,"기사에는 경기도 5곳에 대한 언급이 있던데, 우리 동네는 명단에 없는 것 같아.",
836,ham,아쉽네. 그러면 다른 지역으로 가볼까?,
837,ham,나는 경상북도에 있는 문경시로 가보고 싶어!,
838,ham,그래! 나는 대구시 동구도 가보고 싶어.,
839,ham,대구시 동구에는 몇 일에 공연이 있는지 알고 있어?,
840,ham,잠깐만 기다려봐. 기사에 일정이 나와있을 텐데.,
841,ham,고마워! 알아봐줘서.,
842,ham,9월 22일에 대구 안심종합사회복지관에서 공연을 한다고 나와있어!,
843,ham,레알루다가? 그 날에 가야겠다!,
844,ham,다른 지역도 구경해보면서 여행도 즐기자!,
845,ham,응! 큰그림의 공연을 보면서 다양한 문화를 느껴보자.,
846,ham,그리고 공연에 참여도 해보면 재미있을 것 같아!,
847,ham,맞아! 같이 만들어가는 공연이니까 더 뜻깊을 거야.,
848,ham,파묻힌 아이 너무 스릴있어 ㅋㅋ,
849,ham,응! 가족의 비밀이 밝혀지는 거지?,
850,ham,그래! 가족들이 진실을 털어놓는다고 해서,
851,ham,레알? 어떤 비밀이야?,
852,ham,아이를 죽이고 묻은 거래,
853,ham,아이가 아내와 아들 사이에서 태어났다는 거야,
854,ham,와...짜짜 충격적이네,
855,ham,그래! 가족들이 그동안의 진실을 묻어버리려고 했어,
856,ham,파묻힌 아이를 보러 가야겠다,
857,ham,나도 꼭 보고 싶어!,
858,ham,극장에서 공연하는 거야?,
859,ham,"응, 경기아트센터 소극장에서 공연한다고 해",
860,ham,그러면 예약은 어떻게 하지?,
861,ham,인터넷으로 예매하면 돼!,
862,ham,파묻힌 아이 프레스콜도 진행됐다고 해,
863,ham,프레스콜도 가서 배우들의 인터뷰 듣고 싶다,
864,ham,나도! 예수정 배우 인터뷰 꼭 듣고 싶어,
865,ham,손병호 배우도 인터뷰 듣고 싶다,
866,ham,파묻힌 아이 공연이 끝나면 꼭 가야지,
867,ham,그래! 같이 가자,
868,ham,너무 기대돼!,
869,ham,파묻힌 아이는 렬루다가 대표작이라고 해,
870,ham,그래서 더 기대되는 거야,
871,ham,파묻힌 아이 공연을 보면서 진실을 알아보자,
872,ham,서울시립도서관 개관일이 언제야?,
873,ham,2029년에 개관한다던데.,
874,ham,"오, 그래? 어떤 건축물로 지어지는 거야?",
875,ham,친환경 목구조 건축물로 지어진대.,
876,ham,목구조 건축물이라니! 신기하다 ㅋㅋ,
877,ham,"응, 서울 시내에서는 첫 목구조 건축물이래.",
878,ham,그러면 얼마나 큰 건물인데?,
879,ham,"16,899제곱미터 부지에 25,000제곱미터 건물이야.",
880,ham,와우내 꽤나 큰 규모네!,
881,ham,"응, 약 3천억원이 투입된대.",
882,ham,그러면 도서관 외에 뭐가 있는 거야?,
883,ham,연중 문화예술 행사와 프로그램이 있는 복합 문화?커뮤니티공간이래.,
884,ham,"글쿠나, 그러면 더 재밌을 것 같아!",
885,ham,"응, 나도 기대돼!",
886,ham,서울시립도서관에서 뵐 수 있으면 좋겠다.,
887,ham,나도 그래! 함께 가자!,
888,ham,오늘 임진아 작가의 새 책 나왔어!,
889,ham,렬루? 뭐야 그 책?,
890,ham,2023 일력이야. 키키와 진아의 단어 수집이래,
891,ham,키키와 진아? 누구야 그들은?,
892,ham,"키키는 생활견이고, 진아는 반려인이지",
893,ham,"아하, 그러면 그들이 어떤 이야기를 하는 거야?",
894,ham,매일 좋아하는 장면을 한 단어로 기억하는 방법을 제안하고 있어,
895,ham,그래서 그 단어들로 어떤 하루를 그리게 되는 거야?,
896,ham,"그건 책을 읽어봐야 알겠지만, 작은 행복들을 찾을 수 있게 도와준대",
897,ham,그러면 나도 그 책 읽어봐야겠다,
898,ham,읽으면 좋을 거 같아,
899,ham,그러면 나도 사야겠다,
900,ham,맞아 얼른 사서 함께 읽자,
901,ham,ㅇㅋㅇㅋ 같이 읽으면 더 재밌을 것 같아,
902,ham,그렇지? 그러면 우리도 매일 단어 수집해보자,
903,ham,굿굿 매일 행복한 단어로 일력을 채워보자!,
904,ham,한국만화박물관 고고싱!,
905,ham,오! 그러면 언제 가자?,
906,ham,나도 같이 가고 싶어!,
907,ham,11월 24일까지라고 하던데,
908,ham,그래도 시간은 많잖아,
909,ham,그래! 그러면 다음 주에 가자,
910,ham,굿굿! 그럼 다음 주 토요일에 만나자,
911,ham,ㅇㅋㅇㅋ 토요일에 만나자,
912,ham,토요일에 만나서 너무 기대돼!,
913,ham,나도 기대돼! 한국만화 역사를 살펴보자,
914,ham,한국만화의 역사가 어떤지 궁금해,
915,ham,나도 그래! 어떤 만화들이 있는지 볼 수 있을까?,
916,ham,1950년부터 1999년까지 발간됐던 만화 작품들이라고 해,
917,ham,그러면 근현대 만화들도 볼 수 있겠네,
918,ham,희귀 작품들도 전시된다고 하던데 궁금해!,
919,ham,희귀 작품들을 볼 수 있는 기회는 별로 없을텐데,
920,ham,그래! 이번에 가서 꼭 봐야겠어,
921,ham,각시탈이나 아르미안의 네 딸들 같은 작품들도 볼 수 있을까?,
922,ham,한국만화박물관은 그런 작품들을 꾸준히 수집해왔다고 해,
923,ham,짜짜 레게노다! 그런 작품들을 전시하다니,
924,ham,한국만화박물관은 레알 좋은 곳이야,
925,ham,그래! 한국만화의 역사를 알 수 있는 좋은 기회야,
926,ham,한국만화박물관에서 만나자! 기대돼!,
927,ham,토요일에 만나는 거 너무 기대된다!,
928,ham,근대 중국의 언어개혁운동에 대해 들어봄?,
929,ham,"응, 중국어권 언어정책에 관한 얘기지?",
930,ham,마좌 중국어 표기에는 간화자와 한어병음을 사용하고 있대,
931,ham,간화자는 한자를 간단하게 표기하는 거지?,
932,ham,"그렇지, 그리고 필요한 경우에는 한어병음을 사용해 한자의 음을 병기해",
933,ham,그러면 중국어 표준어는 뭘로 삼는 거야?,
934,ham,백화를 문어의 표준으로 삼고 있어,
935,ham,백화는 무슨 뜻이지?,
936,ham,백화는 구어체를 의미해,
937,ham,그리고 중국 전역에는 보통화가 표준어로 보급되고 있지?,
938,ham,마좌 보통화를 표준어로 사용하고 있어,
939,ham,근대 중국의 언어개혁운동은 언제부터 시작됐던 거야?,
940,ham,19세기 후반부터 시작됐어,
941,ham,그래서 언어개혁운동은 어떤 의미를 가지고 있었던 거야?,
942,ham,언어개혁운동은 중국어권의 형성과 내셔널리즘 확산과 밀접하게 연관돼 있었어,
943,ham,"글쿠나, 중국어권의 역사적인 변화를 알 수 있는 주제네",
944,ham,오늘 연극 보러 가자!,
945,ham,굿굿! 어떤 연극 볼까?,
946,ham,마포문화재단에서 <남으로 살겠습니다>라는 연극이 열린다던데,
947,ham,그 연극은 어떤 내용인데?,
948,ham,"한 여자의 이야기로, 레알 '나'를 찾기 위해 세상에서 실종되길 원하는 내용이래",
949,ham,흥미로운 주제네! 언제부터 공연이 시작되는 거야?,
950,ham,11월 12일부터 14일까지 마포아트센터에서 공연된다고 해,
951,ham,티켓은 어떻게 구매할 수 있어?,
952,ham,인터넷으로 예매할 수 있어. 마포아트센터 홈페이지에서 예매하면 돼,
953,ham,가격은 어떻게 되는데?,
954,ham,"평일은 2만원, 주말은 2만 5천원이래",
955,ham,꽤 저렴한 편이네. 나도 예매해야겠다,
956,ham,그러면 같이 가서 함께 보자!,
957,ham,굿굿! 그날을 기다려!,
958,ham,너무 기대돼!,
959,ham,우리가 연극을 보면서 즐거운 시간을 보내자!,
960,ham,나 문화 생활 못하고 산지 오래된 듯,
961,ham,너 예전에 뮤지컬 덕후로 유명하지 않았나?ㅋㅋ,
962,ham,응. 근데 코시국 이후로는 폐쇄된 공연장은 잘 안가게 되다보니 멀어짐,
963,ham,앗. 그렇구나. 근데 왜? 다시 니 마음을 설레게 하는 공연이라도 있어?,
964,ham,응. 그날들 이라고 한국 창작 뮤지컬인데 벌써 10주년이 되어서 기념 공연을 한다는 거야,
965,ham,나는 처음 듣는데 어떤 내용이야? 제목으로 유추가 안됨,
966,ham,그날들은 청와대 경호실을 배경으로 20년 전 있었던 실종사건을 다루는 내용이야,
967,ham,그렇구나. 근데 창작 뮤지컬이면 음악도 다 창작이겠군?,
968,ham,아녀! 그날들은 김광석의 노래를 주제로 한 주크박스 뮤지컬이야,
969,ham,아하. 그렇구나. 대표곡들은 뭐가 나오는데?,
